Property ID 	 Property Label 	 Matching Frame 	 Score
P175	performer	Personal_relationship	0.3469055664510711
P175	performer	Temporal_pattern	0.3427430217985827
P170	creator	Physical_artworks	0.5574598483593592
P170	creator	Achieving_first	0.522587370438939
P170	creator	Create_physical_artwork	0.5223214110487167
P170	creator	Create_representation	0.5215682342995704
P170	creator	People_by_vocation	0.5049713311678898
P170	creator	Behind_the_scenes	0.4505478670886187
P170	creator	Text	0.3894395601100443
P170	creator	Performing_arts	0.37842703428149266
P170	creator	Craft	0.3770496730584718
P170	creator	Medical_professionals	0.3763672133021285
P710	participant	Performers	0.59295728344127
P710	participant	Behind_the_scenes	0.492213406471904
P710	participant	Performers_and_roles	0.4872812112661604
P710	participant	Create_physical_artwork	0.4433500343573191
P710	participant	Performing_arts	0.4389167017903398
P710	participant	Participation	0.43600556160633713
P710	participant	People	0.42647822989349965
P710	participant	Competition	0.42189702799557127
P710	participant	Suspicion	0.4140996961616316
P710	participant	People_by_vocation	0.40718376268582773
P157	killed by	Killing	0.7336011234962004
P157	killed by	Kidnapping	0.6502978197001499
P157	killed by	Rape	0.6075103611347306
P157	killed by	Dead_or_alive	0.5919896252224062
P157	killed by	Death	0.5357482207191713
P157	killed by	Attack	0.5081605896873461
P157	killed by	Robbery	0.5062363412158277
P157	killed by	Execution	0.5039384844614542
P157	killed by	Revenge	0.5018133727518067
P157	killed by	People_by_morality	0.4875438011528689
P1318	proved by	Evidence	0.3906584167584287
P1318	proved by	Reasoning	0.38508076859827733
P1318	proved by	Trust	0.33725688288434685
P1318	proved by	Coming_to_believe	0.3287231780548741
P1318	proved by	Expertise	0.3244411881453842
P1318	proved by	Beyond_compare	0.3124347074114718
P1318	proved by	Capability	0.30868141664397625
P1318	proved by	Successful_action	0.30234148627741414
P1318	proved by	Success_or_failure	0.3006248678034531
P1318	proved by	Awareness	0.2980178563687111
P1313	office held by head of government	Occupy_rank	0.4844224440822264
P1313	office held by head of government	Direction	0.47884503363414554
P1313	office held by head of government	Being_located	0.46229450217282275
P1313	office held by head of government	People_along_political_spectrum	0.4596749173008807
P1313	office held by head of government	Take_place_of	0.4541174839648576
P1313	office held by head of government	Employing	0.44302576139784317
P1313	office held by head of government	Hiring	0.43448958384239217
P1313	office held by head of government	Locale	0.4294651331943342
P1313	office held by head of government	First_rank	0.42201399439828924
P1313	office held by head of government	Judicial_body	0.4209077581334523
P1552	has quality	Distinctiveness	0.6835142327398712
P1552	has quality	Attributes	0.6623189329978383
P1552	has quality	Gradable_attributes	0.6589379814102154
P1552	has quality	Measure_scenario	0.6124978468005422
P1552	has quality	Measures	0.5888459948371818
P1552	has quality	Adopt_selection	0.5718376710854985
P1552	has quality	Amounting_to	0.5568390299311514
P1552	has quality	Type	0.5413570421782372
P1552	has quality	Place_weight_on	0.5394699905705801
P1552	has quality	Possession	0.5381116311128806
P17	country	Political_locales	0.638448526555523
P17	country	Foreign_or_domestic_country	0.5824873691626612
P17	country	State	0.5728494008709841
P17	country	People_by_jurisdiction	0.5069733038560484
P17	country	State_of_entity	0.49045806992930213
P17	country	Economy	0.4877491206775284
P17	country	Military	0.483226366764288
P17	country	Judicial_body	0.4565379468809535
P17	country	Change_of_state_endstate	0.45237765083108517
P17	country	Losing_it	0.42599157041790964
P162	producer	Behind_the_scenes	0.6998378217968516
P162	producer	Performers	0.5015640091364624
P162	producer	Performers_and_roles	0.4484067028744528
P162	producer	Performing_arts	0.4476989382299401
P162	producer	Text	0.3994780630871209
P162	producer	Manufacturing	0.3737796775192926
P162	producer	Releasing	0.31267961896568514
P162	producer	Physical_artworks	0.31000136338716305
P162	producer	Summarizing	0.30553768276109716
P162	producer	Part_ordered_segments	0.3047648285166104
P161	cast member	Performers	0.6814670598523358
P161	cast member	Behind_the_scenes	0.6290117757748536
P161	cast member	Performers_and_roles	0.5420796328183165
P161	cast member	Performing_arts	0.45074043710235834
P161	cast member	Personal_relationship	0.4463168242316243
P161	cast member	Body_description_part	0.4360444589585365
P161	cast member	Text	0.4110653733536478
P161	cast member	People_by_vocation	0.4095330405981779
P161	cast member	People	0.38807663217494115
P161	cast member	Physical_artworks	0.3567035170408353
P742	pseudonym	Being_named	0.6914491829974176
P742	pseudonym	Name_conferral	0.5139694207696741
P742	pseudonym	Namesake	0.5137492673770176
P742	pseudonym	Text_creation	0.50030965975139
P742	pseudonym	Simple_name	0.4733378584408662
P742	pseudonym	Text	0.45063152673056833
P742	pseudonym	Referring_by_name	0.4476287602558744
P742	pseudonym	Spelling_and_pronouncing	0.41546361605880994
P742	pseudonym	Accoutrements	0.4114554594542524
P742	pseudonym	Adducing	0.41045440882109663
P189	location of discovery	Locating	0.6021539586569591
P189	location of discovery	Becoming_aware	0.5776038654364157
P189	location of discovery	Cause_begin_motion	0.5464908727608905
P189	location of discovery	Storing	0.5295186324766844
P189	location of discovery	Setting_out	0.5117320365603043
P189	location of discovery	Indigenous_origin	0.5089718482051008
P189	location of discovery	Expected_location_of_person	0.5083211418164261
P189	location of discovery	Being_located	0.507299275171848
P189	location of discovery	Getting_underway	0.5064299068188304
P189	location of discovery	Locale	0.5033949038049733
P1029	crew member	Membership	0.5190258052047817
P1029	crew member	Alliance	0.4535767405604156
P1029	crew member	Organization	0.3974089623221244
P1029	crew member	Public_services	0.3800040474443205
P1029	crew member	Aggregate	0.35147340197174637
P1029	crew member	Suspicion	0.34661186355795776
P1029	crew member	Employing	0.3420205453665335
P1029	crew member	Becoming_a_member	0.34048192884777845
P1029	crew member	Board_vehicle	0.33671537650155536
P1029	crew member	People_by_vocation	0.3325847045612446
P509	cause of death	Causation	0.5586865352208572
P509	cause of death	Endangering	0.5460612387917578
P509	cause of death	Death	0.5307021042268626
P509	cause of death	Explaining_the_facts	0.5032012223578873
P509	cause of death	Cause_to_continue	0.47417322951303537
P509	cause of death	Killing	0.44659180106236807
P509	cause of death	Cause_to_wake	0.4452356599398991
P509	cause of death	Toxic_substance	0.43761454409288975
P509	cause of death	Cause_to_end	0.43421109896186605
P509	cause of death	Cause_to_start	0.4218674408402346
P748	appointed by	Quitting	0.4358179296705829
P748	appointed by	Change_of_leadership	0.3654764549718551
P748	appointed by	Firing	0.3294204000200396
P748	appointed by	Take_place_of	0.3228732762394512
P748	appointed by	Leadership	0.3180361546878797
P748	appointed by	Grant_permission	0.2938199593852412
P748	appointed by	Notification_of_charges	0.28903067155697076
P748	appointed by	Hiring	0.2881937148290443
P748	appointed by	Replacing	0.2865749255819408
P748	appointed by	Simple_naming	0.2795108278927662
P20	place of death	Locale	0.48788302321722454
P20	place of death	Cause_begin_motion	0.4875722767598803
P20	place of death	Death	0.4719219381656802
P20	place of death	Expected_location_of_person	0.47090732376393896
P20	place of death	Dead_or_alive	0.4708515689165476
P20	place of death	Killing	0.45689464921445866
P20	place of death	Setting_out	0.43708384695613256
P20	place of death	Storing	0.4269940951766981
P20	place of death	Indigenous_origin	0.4264650045194487
P20	place of death	Residence	0.4150688486994095
P22	father	Kinship	0.9198238231709028
P22	father	People_by_age	0.6401702132963237
P22	father	Personal_relationship	0.6170838077488693
P22	father	People	0.5148136409837627
P22	father	Attention_getting	0.5148113870128443
P22	father	Being_born	0.49098611860678026
P22	father	People_by_residence	0.48959286243340877
P22	father	People_by_vocation	0.4869007038404761
P22	father	Birth	0.46540545812423967
P22	father	Body_description_part	0.38115347613302103
P25	mother	Kinship	0.9117193031876181
P25	mother	Personal_relationship	0.659636968547153
P25	mother	People_by_age	0.6558401702669284
P25	mother	Attention_getting	0.5664524788292963
P25	mother	People	0.555209798110967
P25	mother	People_by_residence	0.5166332239883898
P25	mother	Birth	0.5052716530368395
P25	mother	People_by_vocation	0.49915829539185297
P25	mother	Being_born	0.49568842946326075
P25	mother	Body_description_part	0.4460386232371585
P26	spouse	Personal_relationship	0.8543631289358009
P26	spouse	Forming_relationships	0.74110619381812
P26	spouse	Kinship	0.6487373891715175
P26	spouse	People_by_vocation	0.4774777731018323
P26	spouse	People_by_residence	0.435655116415097
P26	spouse	Being_born	0.43516180420181816
P26	spouse	Leadership	0.4080834811868148
P26	spouse	Rape	0.39711080482278965
P26	spouse	Employment_end	0.3933504110118109
P26	spouse	Quitting	0.3915792532904543
P195	collection	Create_physical_artwork	0.4748596497120369
P195	collection	Craft	0.46425236764056566
P195	collection	Physical_artworks	0.4558220988264368
P195	collection	Rest	0.4388118418102248
P195	collection	Architectural_part	0.4092035451781598
P195	collection	Buildings	0.38546960051109314
P195	collection	Building_subparts	0.37895554156878947
P195	collection	Locale_by_use	0.3721018781438425
P195	collection	Part_edge	0.3655329340713402
P195	collection	Storing	0.3629704145433095
P194	legislative body	Political_locales	0.6518114239210883
P194	legislative body	Judicial_body	0.5803665183065394
P194	legislative body	Ratification	0.5310329050312368
P194	legislative body	Locale_by_use	0.5023156200621499
P194	legislative body	People_by_jurisdiction	0.4766883636890985
P194	legislative body	People_along_political_spectrum	0.4634697506099986
P194	legislative body	Leadership	0.4513148354486899
P194	legislative body	Committing_crime	0.4499462510475388
P194	legislative body	Process_uncompleted_state	0.4190956175951476
P194	legislative body	Military	0.4183678312494762
P177	crosses	Roadways	0.6606556572618777
P177	crosses	Natural_features	0.4581428380617297
P177	crosses	Connecting_architecture	0.4351714812471839
P177	crosses	Architectural_part	0.42471629249383486
P177	crosses	Part_orientational	0.4238545574976482
P177	crosses	Path_shape	0.40794735689444245
P177	crosses	Shapes	0.38947998426012953
P177	crosses	Boundary	0.38210303159213405
P177	crosses	Locale_by_use	0.3808324485372552
P177	crosses	Vehicle	0.3771798107711342
P176	manufacturer	Manufacturing	0.7643064419442841
P176	manufacturer	Building	0.5033378773157344
P176	manufacturer	Intentionally_create	0.4729773324439439
P176	manufacturer	Import_export	0.44487253043829644
P176	manufacturer	Commerce_scenario	0.4418916291453972
P176	manufacturer	Supply	0.4401148193655788
P176	manufacturer	Commerce_sell	0.4368110551664167
P176	manufacturer	Installing	0.43049919556974425
P176	manufacturer	Commerce_goods-transfer	0.42320093272179465
P176	manufacturer	Product_delivery	0.42046070668385405
P739	ammunition	Ammunition	0.6782897782687767
P739	ammunition	Weapon	0.6287889571181499
P739	ammunition	Use_firearm	0.5158351999430225
P739	ammunition	Shooting_scenario	0.47925241309240213
P739	ammunition	Shoot_projectiles	0.46917524367764246
P739	ammunition	Containers	0.4599632816448458
P739	ammunition	Bearing_arms	0.447603445460994
P739	ammunition	Gizmo	0.4007787689027583
P739	ammunition	Fastener	0.38805117498437464
P739	ammunition	Measure_volume	0.37633357627688346
P30	continent	Foreign_or_domestic_country	0.47263614493437767
P30	continent	Political_locales	0.4590028797158399
P30	continent	Relational_natural_features	0.35795103403637163
P30	continent	Biological_area	0.33277312406856285
P30	continent	Actually_occurring_entity	0.3243865119953417
P30	continent	Locale	0.32405319667916127
P30	continent	Natural_features	0.3199684066835418
P30	continent	Range	0.31201133021044314
P30	continent	Fields	0.3110477581240687
P30	continent	Indigenous_origin	0.3031944696088218
P735	given name	Being_named	0.6855832398628181
P735	given name	People_by_religion	0.5955526121230301
P735	given name	Name_conferral	0.5922145775525981
P735	given name	Text_creation	0.5372486986217545
P735	given name	Namesake	0.5330834058680757
P735	given name	Simple_name	0.5279574001365557
P735	given name	Linguistic_meaning	0.5275807139724229
P735	given name	Word_relations	0.5207758369102371
P735	given name	Proper_reference	0.5177948251837696
P735	given name	Referring_by_name	0.5006650310438027
P1136	solved by	Resolve_problem	0.6244230825111455
P1136	solved by	Coming_to_be	0.3461159585117949
P1136	solved by	Process_continue	0.3293902813589196
P1136	solved by	Eventive_affecting	0.30876069668322786
P1136	solved by	Process_completed_state	0.3078542461227165
P1136	solved by	Altered_phase	0.30508573130066996
P1136	solved by	Cognitive_connection	0.30387274841278544
P1136	solved by	Predicament	0.2986396486673848
P1136	solved by	Topic	0.2806450549482447
P1136	solved by	Rotting	0.28040615787932577
P734	family name	Being_named	0.6262012807312352
P734	family name	Namesake	0.6079077849511206
P734	family name	Name_conferral	0.5439133846515831
P734	family name	Kinship	0.529770540736901
P734	family name	Simple_name	0.5023729378065671
P734	family name	Referring_by_name	0.49188684194310967
P734	family name	People_by_residence	0.4702955830550512
P734	family name	Personal_relationship	0.44347681410115575
P734	family name	Being_born	0.4180265506995758
P734	family name	Adducing	0.3999975257058658
P737	influenced by	Subjective_influence	0.6587483826007718
P737	influenced by	Objective_influence	0.5258469378797989
P737	influenced by	Talking_into	0.5098469719487863
P737	influenced by	Awareness	0.46253279066547637
P737	influenced by	Suasion	0.4490479088993389
P737	influenced by	Regard	0.43070781695393195
P737	influenced by	Cognitive_connection	0.4276856277576974
P737	influenced by	Social_connection	0.42768333512926976
P737	influenced by	Path_travelled	0.40710266802618505
P737	influenced by	Eventive_cognizer_affecting	0.4055220298269827
P1376	capital of	Political_locales	0.5525717256470921
P1376	capital of	Money	0.43135516807981195
P1376	capital of	Locale	0.4236367356475223
P1376	capital of	Locale_by_use	0.4178346383481182
P1376	capital of	People_along_political_spectrum	0.38454277341657994
P1376	capital of	Board_vehicle	0.3753621118169592
P1376	capital of	State_of_entity	0.3688356532393683
P1376	capital of	Sleep_wake_cycle	0.36754809235949465
P1376	capital of	Change_of_state_endstate	0.3670015944439137
P1376	capital of	State	0.36268867767691654
P36	capital	Political_locales	0.6921447750428471
P36	capital	Locale_by_use	0.6069999835198393
P36	capital	Locale	0.5692424296260362
P36	capital	Buildings	0.4668193677862008
P36	capital	Measure_area	0.45819196403397155
P36	capital	Within_distance	0.45202762577882977
P36	capital	Employing	0.4399833787937806
P36	capital	People_by_jurisdiction	0.4378961031347931
P36	capital	Hiring	0.43714273892568467
P36	capital	Process_stopped_state	0.43577950022415196
P35	head of state	Leadership	0.8357031077870831
P35	head of state	Subordinates_and_Superiors	0.4586297122273246
P35	head of state	People_by_vocation	0.4464415635762575
P35	head of state	Change_of_leadership	0.4453216027078139
P35	head of state	First_rank	0.433068929196705
P35	head of state	Political_locales	0.4038896631105805
P35	head of state	Military	0.37395369752878294
P35	head of state	People	0.37264909769616317
P35	head of state	Kinship	0.3623135850637178
P35	head of state	People_by_morality	0.34995343404184914
P39	position held	Occupy_rank	0.5368631886744978
P39	position held	People_along_political_spectrum	0.5359933910335152
P39	position held	Being_located	0.5075042407305583
P39	position held	Direction	0.4569414441725803
P39	position held	Locale	0.44378076017069884
P39	position held	Take_place_of	0.44125869226970116
P39	position held	Taking_sides	0.43802840331622717
P39	position held	Change_of_leadership	0.4251488520687924
P39	position held	Existence	0.4250499527968814
P39	position held	Hiring	0.4081232398043326
P180	depicts	Physical_artworks	0.6668926333521661
P180	depicts	Communicate_categorization	0.5600243385214484
P180	depicts	Create_representation	0.5398569490659191
P180	depicts	Create_physical_artwork	0.4978600174407298
P180	depicts	Text	0.48269025153357786
P180	depicts	Adorning	0.4521338961878329
P180	depicts	Trajector-Landmark	0.44767857559670854
P180	depicts	Body_description_part	0.4164155815808757
P180	depicts	Behind_the_scenes	0.40299532597151544
P180	depicts	Performing_arts	0.39514668434304906
P1809	choreographer	Behind_the_scenes	0.5265700989383125
P1809	choreographer	Performing_arts	0.4362032982238858
P1809	choreographer	People_by_vocation	0.41920915876226367
P1809	choreographer	Medical_professionals	0.36630064702312065
P1809	choreographer	Performers	0.3571498376282894
P1809	choreographer	Physical_artworks	0.304862681493299
P1809	choreographer	Text	0.2992018470226739
P1809	choreographer	Education_teaching	0.28289658642300075
P1809	choreographer	Noise_makers	0.2804528554129734
P1809	choreographer	Personal_relationship	0.27632849551933725
P1924	vaccine for	Medical_conditions	0.5879962425961704
P1924	vaccine for	Health_response	0.42239789387198695
P1924	vaccine for	Cure	0.40009704208742536
P1924	vaccine for	Medical_specialties	0.38612091494383777
P1924	vaccine for	Toxic_substance	0.36128464314514874
P1924	vaccine for	Terrorism	0.3582706699623523
P1924	vaccine for	Birth	0.31704601735279625
P1924	vaccine for	Institutionalization	0.3093763084045357
P1924	vaccine for	Processing_materials	0.3084088536785726
P1924	vaccine for	Substance	0.2985652602962839
P1923	participating team	Participation	0.5860480145618379
P1923	participating team	Competition	0.4723262221623087
P1923	participating team	Withdraw_from_participation	0.4443850521621686
P1923	participating team	Organization	0.43486800179496704
P1923	participating team	Becoming_a_member	0.43289260865330204
P1923	participating team	Membership	0.4175736352659809
P1923	participating team	Intentionally_act	0.4027384644973805
P1923	participating team	Process_stopped_state	0.38343987614075165
P1923	participating team	Fields	0.3833009394075548
P1923	participating team	Activity_resume	0.36743384186046074
P40	child	Kinship	0.9145998448815662
P40	child	People_by_age	0.7062619289876536
P40	child	Personal_relationship	0.6054601453118302
P40	child	People	0.549867146388196
P40	child	Attention_getting	0.5360546543841174
P40	child	Being_born	0.5267687467356803
P40	child	People_by_residence	0.5172293904791269
P40	child	Birth	0.4947011500286196
P40	child	People_by_vocation	0.4885511656910479
P40	child	Education_teaching	0.41339989633144236
P43	stepfather	Kinship	0.89104114348374
P43	stepfather	Personal_relationship	0.67499040312928
P43	stepfather	People_by_age	0.5508351797704419
P43	stepfather	People_by_residence	0.5118007380836573
P43	stepfather	Attention_getting	0.4946267426863274
P43	stepfather	People	0.479888474105461
P43	stepfather	People_by_vocation	0.47605533615097384
P43	stepfather	Forming_relationships	0.44080840717702635
P43	stepfather	Being_born	0.41289934273874557
P43	stepfather	Birth	0.4124931714216946
P44	stepmother	Kinship	0.829439582414512
P44	stepmother	Personal_relationship	0.6931952538429799
P44	stepmother	People_by_age	0.5150620717024577
P44	stepmother	People_by_residence	0.5038639686656607
P44	stepmother	Forming_relationships	0.44413706411775644
P44	stepmother	Attention_getting	0.43636817275581
P44	stepmother	People_by_vocation	0.4348395945091521
P44	stepmother	People	0.43427439109807947
P44	stepmother	Rape	0.4241061381214392
P44	stepmother	Body_description_part	0.3768680239295076
P634	captain	Defend	0.3775997377666449
P634	captain	Leadership	0.36576105231579437
P634	captain	People_by_vocation	0.2830225234896183
P634	captain	Performers_and_roles	0.2757878541405383
P634	captain	People	0.27323292066659266
P634	captain	Organization	0.2680720292123923
P634	captain	Military	0.2670248921565317
