Property ID 	 Property Label 	 Matching Frame 	 Score
P170	creator	Achieving_first	0.5073966696923752
P170	creator	Behind_the_scenes	0.4956203691703464
P170	creator	Text	0.4514953330797418
P170	creator	Performing_arts	0.4252664282437523
P170	creator	Medical_professionals	0.42358709160461105
P170	creator	Education_teaching	0.40138263889248477
P710	participant	Performers	0.5586052470149634
P710	participant	People_by_vocation	0.5137988050140302
P710	participant	Behind_the_scenes	0.46936596355108423
P710	participant	People	0.4461676886105965
P710	participant	Education_teaching	0.44025458567573633
P710	participant	Performing_arts	0.4290846365434089
P710	participant	Medical_professionals	0.420720214401982
P710	participant	Performers_and_roles	0.4013556737942273
P710	participant	People_by_age	0.4011509808430248
P710	participant	Sociability	0.39641198548507084
P157	killed by	Killing	0.7624993525038248
P157	killed by	Kidnapping	0.6822811199789988
P157	killed by	Rape	0.6179087816240866
P157	killed by	Dead_or_alive	0.5994431284289393
P157	killed by	Execution	0.5828820656121353
P157	killed by	People_by_morality	0.580464145834777
P157	killed by	Robbery	0.5744005034571719
P157	killed by	Death	0.5645211388544892
P157	killed by	Revenge	0.5499264738344195
P157	killed by	Reporting	0.5492605431463586
P1318	proved by	Evidence	0.5445394256004669
P1318	proved by	Reasoning	0.5271554458882896
P1318	proved by	Coming_to_believe	0.457327168885363
P1318	proved by	Categorization	0.3890630267083165
P1318	proved by	Becoming_aware	0.38280766878253775
P1318	proved by	Awareness	0.3807947431697727
P1318	proved by	Statement	0.37889786331509456
P1318	proved by	Opinion	0.3704092542046576
P1318	proved by	Certainty	0.36547870612605965
P1318	proved by	Trust	0.3644142464911041
P1313	office held by head of government	Judicial_body	0.5267252228213013
P1313	office held by head of government	Leadership	0.48532625372837224
P1313	office held by head of government	People_along_political_spectrum	0.4842906152198937
P1313	office held by head of government	Organization	0.45464232209061084
P1313	office held by head of government	Ratification	0.4530620951693305
P1313	office held by head of government	Occupy_rank	0.44967134638271505
P1313	office held by head of government	Reforming_a_system	0.44882569168794206
P1313	office held by head of government	Political_locales	0.44844254738982187
P1313	office held by head of government	Employing	0.4448828595362517
P1313	office held by head of government	People_by_jurisdiction	0.432722278841086
P1552	has quality	Distinctiveness	0.642467151174695
P1552	has quality	Gradable_attributes	0.5816945187228734
P1552	has quality	Idiosyncrasy	0.5784763455726573
P1552	has quality	Measure_scenario	0.5783089829451494
P1552	has quality	Attributes	0.5739892981745589
P1552	has quality	Adopt_selection	0.5677116206255566
P1552	has quality	Possession	0.54629847700002
P1552	has quality	Type	0.5458710842059283
P1552	has quality	Linguistic_meaning	0.5436501919794862
P1552	has quality	Cause_change	0.5429516546571015
P17	country	Political_locales	0.638448526555523
P17	country	Foreign_or_domestic_country	0.5824873691626612
P17	country	State	0.5728494008709841
P17	country	People_by_jurisdiction	0.5069733038560484
P17	country	State_of_entity	0.49045806992930213
P17	country	Economy	0.4877491206775284
P17	country	Military	0.483226366764288
P17	country	Judicial_body	0.4565379468809535
P17	country	Change_of_state_endstate	0.45237765083108517
P17	country	Losing_it	0.42599157041790964
P162	producer	Behind_the_scenes	0.6838692825006418
P162	producer	Text	0.5353512610187631
P162	producer	Performers	0.5233359497645064
P162	producer	Performing_arts	0.48129402218280315
P162	producer	Performers_and_roles	0.4803376649881108
P162	producer	People_by_vocation	0.41788927846628005
P162	producer	Personal_relationship	0.35738080917062687
P162	producer	Subordinates_and_Superiors	0.3286641421777394
P162	producer	Manufacturing	0.32213421541898074
P162	producer	Leadership	0.3165760297337369
P161	cast member	Behind_the_scenes	0.6097772142373598
P161	cast member	Performers	0.6054002437413183
P161	cast member	Text	0.5103647783286273
P161	cast member	Performers_and_roles	0.47571844331216634
P161	cast member	People_by_vocation	0.47470855441532656
P161	cast member	Performing_arts	0.4697285659508064
P161	cast member	Personal_relationship	0.45822144387775665
P161	cast member	Body_description_part	0.3873783813721373
P161	cast member	People	0.3696796599875442
P161	cast member	Attention_getting	0.34382512473580334
P742	pseudonym	Being_named	0.8369038519761973
P742	pseudonym	Name_conferral	0.6101986927208978
P742	pseudonym	Namesake	0.5728019852017864
P742	pseudonym	Referring_by_name	0.5189851061657131
P742	pseudonym	Simple_name	0.4935359262486581
P742	pseudonym	Word_relations	0.4644704028417594
P742	pseudonym	Adducing	0.4526210940884475
P742	pseudonym	Text_creation	0.44689945702956074
P742	pseudonym	Type	0.4347950616963372
P742	pseudonym	Spelling_and_pronouncing	0.4298039259362016
P189	location of discovery	Becoming_aware	0.5685441313187639
P189	location of discovery	Locating	0.5430156589640739
P189	location of discovery	Achieving_first	0.5185874495276254
P189	location of discovery	Indigenous_origin	0.5018197582937474
P189	location of discovery	Setting_out	0.4986770281078522
P189	location of discovery	Storing	0.4545432723163921
P189	location of discovery	Artifact	0.4461583239296199
P189	location of discovery	Scrutiny	0.4431843374466462
P189	location of discovery	Locale	0.43973531973591057
P189	location of discovery	Being_located	0.43616769143408907
P1029	crew member	Disembarking	0.3698589323662905
P1029	crew member	Vehicle	0.36304626153517566
P1029	crew member	Board_vehicle	0.3432178838606951
P1029	crew member	Operate_vehicle	0.33479517920106844
P1029	crew member	Employing	0.3284968578068243
P1029	crew member	Escaping	0.31939528526815136
P1029	crew member	Aggregate	0.3172848888153815
P1029	crew member	People_by_vocation	0.3042926338739558
P1029	crew member	Military	0.2965320816494818
P1029	crew member	Cause_begin_motion	0.28712292137270556
P509	cause of death	Death	0.6454895434993397
P509	cause of death	Killing	0.5318153529727163
P509	cause of death	Causation	0.500874297803077
P509	cause of death	Explaining_the_facts	0.4838841318713752
P509	cause of death	Catastrophe	0.47135593051575975
P509	cause of death	Endangering	0.46612949965070993
P509	cause of death	Toxic_substance	0.4421503334901472
P509	cause of death	Rotting	0.42594656446470447
P509	cause of death	Cause_to_wake	0.4252247587104306
P509	cause of death	Dead_or_alive	0.41308885027923
P748	appointed by	Change_of_leadership	0.4244095476074649
P748	appointed by	Leadership	0.42145700142583115
P748	appointed by	Quitting	0.3935262052287409
P748	appointed by	Subordinates_and_Superiors	0.3514642836593555
P748	appointed by	Ratification	0.32121795336714465
P748	appointed by	Take_place_of	0.317005985337077
P748	appointed by	Agree_or_refuse_to_act	0.3151290861200634
P748	appointed by	First_rank	0.31453925094223345
P748	appointed by	Choosing	0.3067288450187738
P748	appointed by	Being_obligatory	0.30371220152470824
P20	place of death	Death	0.5484251445557858
P20	place of death	Locale	0.526750154965455
P20	place of death	Dead_or_alive	0.5248416002532251
P20	place of death	Killing	0.5204635021928428
P20	place of death	Setting_out	0.4993522057747809
P20	place of death	Indigenous_origin	0.4833035149613725
P20	place of death	Cause_begin_motion	0.4709076176670334
P20	place of death	Quitting_a_place	0.4701405301430144
P20	place of death	Expected_location_of_person	0.4645538595911558
P20	place of death	Within_distance	0.4617937318354737
P22	father	Kinship	0.921192139692117
P22	father	People_by_age	0.6451204002480923
P22	father	Personal_relationship	0.6390626355134844
P22	father	Attention_getting	0.6015722204298237
P22	father	People	0.563244004613983
P22	father	People_by_residence	0.5266535010566995
P22	father	Birth	0.5035882367836418
P22	father	Being_born	0.5003022993934265
P22	father	People_by_vocation	0.49767007034876115
P22	father	Body_description_part	0.42608779212814135
P25	mother	Kinship	0.9196502216833691
P25	mother	Personal_relationship	0.6715616990486086
P25	mother	People_by_age	0.6655033792326017
P25	mother	Attention_getting	0.6233547304251573
P25	mother	People	0.5800595247948056
P25	mother	People_by_residence	0.5411013130140713
P25	mother	Birth	0.5313571426999802
P25	mother	Being_born	0.5142207809183715
P25	mother	People_by_vocation	0.5089009376365826
P25	mother	Body_description_part	0.45610799417211895
P26	spouse	Personal_relationship	0.9085536221159585
P26	spouse	Kinship	0.7538001112776465
P26	spouse	Forming_relationships	0.7159057766471355
P26	spouse	People_by_residence	0.5429399067663048
P26	spouse	People_by_vocation	0.5175380494035705
P26	spouse	Rape	0.4863987251714126
P26	spouse	People	0.48511456041227935
P26	spouse	Attention_getting	0.46154054539822065
P26	spouse	People_by_age	0.45604218465221885
P26	spouse	Leadership	0.44336525328312587
P195	collection	Physical_artworks	0.5078088471931799
P195	collection	Create_physical_artwork	0.4906866932206796
P195	collection	Craft	0.449232825768986
P195	collection	Buildings	0.4439866433293267
P195	collection	Architectural_part	0.4432721529726398
P195	collection	Building_subparts	0.43416757570089365
P195	collection	Rest	0.43358373669640005
P195	collection	Locale_by_use	0.3905256748080028
P195	collection	Part_edge	0.37198740979640205
P195	collection	Performing_arts	0.37192960128884
P194	legislative body	Political_locales	0.6616196696945614
P194	legislative body	Judicial_body	0.579857607313205
P194	legislative body	Ratification	0.5610491246424469
P194	legislative body	People_by_jurisdiction	0.49915550335803055
P194	legislative body	Locale_by_use	0.4841378298518871
P194	legislative body	People_along_political_spectrum	0.4671024971577132
P194	legislative body	Leadership	0.4628015813331567
P194	legislative body	Military	0.43345307329451643
P194	legislative body	Process_uncompleted_state	0.4307942753578989
P194	legislative body	Committing_crime	0.4291480021240492
P177	crosses	Roadways	0.802286913318949
P177	crosses	Natural_features	0.5706779055599094
P177	crosses	Connecting_architecture	0.5044081630713888
P177	crosses	Architectural_part	0.49729716035273047
P177	crosses	Vehicle	0.4474570593435272
P177	crosses	Locale_by_use	0.44087259315932253
P177	crosses	Buildings	0.4395639004711401
P177	crosses	Part_orientational	0.430226162063097
P177	crosses	Relational_natural_features	0.3999517710363701
P177	crosses	Path_shape	0.39332498352675055
P176	manufacturer	Manufacturing	0.6980620675272001
P176	manufacturer	Commerce_sell	0.5327934259193257
P176	manufacturer	Import_export	0.5284096846130804
P176	manufacturer	Commerce_scenario	0.519756307590546
P176	manufacturer	Commerce_goods-transfer	0.498634198881169
P176	manufacturer	Importing	0.481738762230466
P176	manufacturer	Commercial_transaction	0.47820738597689744
P176	manufacturer	Commerce_money-transfer	0.4686413585954543
P176	manufacturer	Commerce_buy	0.462069529484225
P176	manufacturer	Supply	0.45969275849478863
P739	ammunition	Ammunition	0.7769435040598646
P739	ammunition	Weapon	0.7250433676716957
P739	ammunition	Use_firearm	0.5507888705485091
P739	ammunition	Shoot_projectiles	0.4987620572171643
P739	ammunition	Bearing_arms	0.4977870409200345
P739	ammunition	Shooting_scenario	0.486046291971358
P739	ammunition	Containers	0.4494121033181725
P739	ammunition	Substance	0.434527077541311
P739	ammunition	Gizmo	0.38865188859396677
P739	ammunition	Processing_materials	0.37597367925049086
P30	continent	Political_locales	0.48104165464073084
P30	continent	Foreign_or_domestic_country	0.4568047465539432
P30	continent	Relational_natural_features	0.4328551812800389
P30	continent	Natural_features	0.40914091161102273
P30	continent	Biological_area	0.4059865722872202
P30	continent	Within_distance	0.3763371720880982
P30	continent	Indigenous_origin	0.3757227147821827
P30	continent	Part_orientational	0.35998652388210994
P30	continent	Measure_area	0.34026771543221435
P30	continent	Range	0.32647809136669187
P735	given name	Being_named	0.7634572501379957
P735	given name	Name_conferral	0.6864093734124646
P735	given name	People_by_religion	0.5906828384598122
P735	given name	Word_relations	0.558643198447334
P735	given name	Namesake	0.5415458423555571
P735	given name	Referring_by_name	0.540273266526015
P735	given name	Linguistic_meaning	0.5260835338108747
P735	given name	Judgment	0.4900751886678607
P735	given name	Simple_name	0.4900057785311366
P735	given name	People_by_morality	0.488512783484626
P1136	solved by	Resolve_problem	0.5667531702291113
P1136	solved by	Coming_to_be	0.4330167622759476
P1136	solved by	Process_continue	0.41965054096981896
P1136	solved by	Preventing	0.4090033107138434
P1136	solved by	Eventive_affecting	0.399027554572796
P1136	solved by	Altered_phase	0.39667217460918
P1136	solved by	Topic	0.39427802078397217
P1136	solved by	Hindering	0.39343870044431634
P1136	solved by	Compatibility	0.3907244270473011
P1136	solved by	Causation	0.39053047464349716
P734	family name	Being_named	0.7264487889096855
P734	family name	Name_conferral	0.6216140852494427
P734	family name	Namesake	0.559924546333731
P734	family name	Referring_by_name	0.5396861408743494
P734	family name	Word_relations	0.5312753678196457
P734	family name	Type	0.511716803042209
P734	family name	Simple_name	0.49703992684850834
P734	family name	Linguistic_meaning	0.49255385927865947
P734	family name	Statement	0.48383282560787644
P734	family name	Adducing	0.4713466700103349
P737	influenced by	Telling	0.5456721742332294
P737	influenced by	Statement	0.5314167740196248
P737	influenced by	Evidence	0.5174253640186848
P737	influenced by	Topic	0.5126464095670414
P737	influenced by	Experiencer_subj	0.5103026738546865
P737	influenced by	Awareness	0.5012790762243989
P737	influenced by	Talking_into	0.48901594671728016
P737	influenced by	Becoming_aware	0.48733977567900333
P737	influenced by	Subjective_influence	0.4858249319699715
P737	influenced by	Suasion	0.48540498790934344
P1376	capital of	Political_locales	0.5525717256470921
P1376	capital of	Money	0.43135516807981195
P1376	capital of	Locale	0.4236367356475223
P1376	capital of	Locale_by_use	0.4178346383481182
P1376	capital of	People_along_political_spectrum	0.38454277341657994
P1376	capital of	Board_vehicle	0.3753621118169592
P1376	capital of	State_of_entity	0.3688356532393683
P1376	capital of	Sleep_wake_cycle	0.36754809235949465
P1376	capital of	Change_of_state_endstate	0.3670015944439137
P1376	capital of	State	0.36268867767691654
P36	capital	Political_locales	0.7134926297791
P36	capital	Judicial_body	0.6312366684773828
P36	capital	Locale_by_use	0.5608409098655363
P36	capital	People_by_jurisdiction	0.5562694810963416
P36	capital	Criminal_process	0.4900669531008576
P36	capital	Law	0.4828981037647804
P36	capital	Institutions	0.4774150960098255
P36	capital	Employing	0.471345630470624
P36	capital	Locale	0.4697458344391868
P36	capital	Ratification	0.4686311670338473
P35	head of state	Leadership	0.831329204038732
P35	head of state	People_by_vocation	0.44117769969579607
P35	head of state	First_rank	0.43157670815782884
P35	head of state	Change_of_leadership	0.4103632902918837
P35	head of state	Subordinates_and_Superiors	0.40542643361434716
P35	head of state	Political_locales	0.3631950117124457
P35	head of state	Membership	0.34512802183879526
P35	head of state	Education_teaching	0.3416228298411081
P35	head of state	Public_services	0.330685969111948
P35	head of state	Organization	0.3289378414258623
P39	position held	People_along_political_spectrum	0.56588045915597
P39	position held	Being_located	0.5101681394194265
P39	position held	Political_locales	0.5082472895816936
P39	position held	Change_of_leadership	0.5064877699930934
P39	position held	Occupy_rank	0.5036807624418738
P39	position held	Military	0.49805800826639995
P39	position held	Residence	0.49147961609631596
P39	position held	Leadership	0.47632654499511595
P39	position held	Quitting_a_place	0.4753887496591029
P39	position held	Ratification	0.4546177317868549
P180	depicts	Physical_artworks	0.6959146157534956
P180	depicts	Create_representation	0.5739439583400521
P180	depicts	Create_physical_artwork	0.569095778579342
P180	depicts	Communicate_categorization	0.5271466015119245
P180	depicts	Text	0.5270160914485292
P180	depicts	Adorning	0.512903502084205
P180	depicts	Performing_arts	0.45724029092482377
P180	depicts	Trajector-Landmark	0.4566459894785159
P180	depicts	Behind_the_scenes	0.45526384279704385
P180	depicts	Craft	0.4511789529748195
P1809	choreographer	Behind_the_scenes	0.5626223723684144
P1809	choreographer	People_by_vocation	0.5062858492739916
P1809	choreographer	Performing_arts	0.4609149711763115
P1809	choreographer	Performers	0.44986779183208486
P1809	choreographer	Text	0.44442377985707937
P1809	choreographer	Medical_professionals	0.3970206429375743
P1809	choreographer	Personal_relationship	0.369399063453377
P1809	choreographer	Performers_and_roles	0.3691544928235669
P1809	choreographer	Noise_makers	0.36792885205602527
P1809	choreographer	Leadership	0.3286681784798566
P1924	vaccine for	Medical_conditions	0.8520446210904343
P1924	vaccine for	Cure	0.5016972759621368
P1924	vaccine for	Health_response	0.46956686771196343
P1924	vaccine for	Medical_specialties	0.4646520651286255
P1924	vaccine for	Body_mark	0.4400740002887674
P1924	vaccine for	Toxic_substance	0.4298113138853618
P1924	vaccine for	Medical_instruments	0.3798235428627866
P1924	vaccine for	Terrorism	0.3691799098962748
P1924	vaccine for	Medical_professionals	0.35705334585118204
P1924	vaccine for	Birth	0.35147560971112396
P1923	participating team	Participation	0.6218900867136732
P1923	participating team	Competition	0.4603776610340623
P1923	participating team	Becoming_a_member	0.44980344214529927
P1923	participating team	Intentionally_act	0.44965697383392367
P1923	participating team	Activity_start	0.41874797682114345
P1923	participating team	Membership	0.4065929118106834
P1923	participating team	Withdraw_from_participation	0.39904840901762634
P1923	participating team	Practice	0.38552256313524697
P1923	participating team	Organization	0.38174962707573046
P1923	participating team	Fields	0.3756558717547518
P40	child	Kinship	0.9122868001014631
P40	child	People_by_age	0.664708652560662
P40	child	Personal_relationship	0.633746235364069
P40	child	Attention_getting	0.559425681864662
P40	child	People	0.5531876567554525
P40	child	People_by_residence	0.5496637190498932
P40	child	Being_born	0.5145221799646836
P40	child	Birth	0.5063481775873542
P40	child	People_by_vocation	0.4919072307817201
P40	child	Body_description_part	0.4143716157088165
P43	stepfather	Kinship	0.9136134888004269
P43	stepfather	Personal_relationship	0.6516237323301447
P43	stepfather	People_by_age	0.5588373696346947
P43	stepfather	People_by_residence	0.514911531224025
P43	stepfather	Attention_getting	0.512189461273819
P43	stepfather	People	0.4951239709301476
P43	stepfather	People_by_vocation	0.47826839745044475
P43	stepfather	Birth	0.4107819985851077
P43	stepfather	Being_born	0.4096420967888829
P43	stepfather	Forming_relationships	0.4007375580162778
P44	stepmother	Kinship	0.829439582414512
P44	stepmother	Personal_relationship	0.6931952538429799
P44	stepmother	People_by_age	0.5150620717024577
P44	stepmother	People_by_residence	0.5038639686656607
P44	stepmother	Forming_relationships	0.44413706411775644
P44	stepmother	Attention_getting	0.43636817275581
P44	stepmother	People_by_vocation	0.4348395945091521
P44	stepmother	People	0.43427439109807947
P44	stepmother	Rape	0.4241061381214392
P44	stepmother	Body_description_part	0.3768680239295076
P634	captain	Leadership	0.43586655437969246
P634	captain	People_by_vocation	0.3926447250814152
P634	captain	Military	0.37540436479488865
P634	captain	Defend	0.3285015082892113
P634	captain	Education_teaching	0.30819831932989844
P634	captain	Operate_vehicle	0.30673868759660905
P634	captain	People	0.3016158394133826
P634	captain	Medical_professionals	0.2891433893798341
